Season,Name,Tm,G,TBF,ERA,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG,OBP,SLG,wOBA,playerId
"Total","Nick Goody","CLE",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13685
"Total","Sal Romano","CIN",1,1,18,1,1,0,2,2,0,0,0,0,0,1,1,2,1.21666419506073,13690
"Total","Jake Faria","MIL",1,1,27.00000027,0,0,0,1,1,0,0,0,0,0,0,0,0,0,13699
"Total","Kyle Barraclough","MIA",2,3,18,1,0,0,2,2,0,0,0,0,0,0.5,0.333333333,0.5,0.2928180495897929,13713
"Total","Chris Stratton","PIT",2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13761
"Total","Dominic Leone","2 Tms",2,2,13.50000014,0,0,0,1,1,0,0,0,0,0,0,0,0,0,13763
"Total","JT Chargois","SEA",2,1,27.00000027,0,0,0,1,1,0,0,0,0,0,0,0,0,0,13767
"Total","Daniel Stumpf","DET",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13780
"Total","Matt Strahm","SDP",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13799
"Total","Alec Mills","CHC",1,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,13834
"Total","Chris Flexen","NYM",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13896
"Total","Brent Suter","MIL",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13942
"Total","Miguel Almonte","LAA",1,2,36,2,1,0,4,4,0,0,0,0,0,1,1,1.5,1.0634028017520905,14139
"Total","Chris Mazza","TBR",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14151
"Total","Kyle Zimmer","KCR",1,1,18,1,0,0,2,2,0,0,0,0,0,1,1,1,0.8790553212165833,14169
"Total","Dario Alvarez","TEX",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14239
"Total","Wandy Peralta","CIN",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14295
"Total","Frankie Montas","CHW",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14309
"Total","Jake Thompson","PHI",1,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,14371
"Total","Yohander Mendez","TEX",1,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,14391
"Total","Robinson Leyer","BOS",1,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,14399
"Total","Yunior Marte","PHI",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14416
"Total","Jose Leclerc","TEX",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14524
"Total","Jose Ruiz","CHW",1,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,14552
"Total","Rowan Wick","CHC",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14646
"Total","Chi Chi Gonzalez","COL",1,1,27.00000027,0,0,0,1,1,0,0,0,0,0,0,0,0,0,14663
"Total","Jandel Gustave","MIL",1,1,27.00000027,0,0,0,1,1,0,0,0,0,0,0,0,0,0,14665
"Total","Andres Machado","WSN",1,1,27.00000027,1,0,0,1,1,0,0,0,0,0,1,1,1,0.8790553212165833,14681
"Total","Jose Manuel Fernandez","TOR",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14733
"Total","Emilio Pagan","OAK",1,1,9,1,0,0,1,1,1,0,0,0,0,1,1,4,2.0308284759521484,14771
"Total","Buck Farmer","2 Tms",2,2,27.00000027,1,0,0,1,1,0,0,0,0,1,0.5,0.5,0.5,0.4395276606082916,14814
"Total","Michael Lorenzen","CIN",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14843
"Total","Joe Mantiply","ARI",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14857
"Total","Taylor Williams","MIL",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14899
"Total","Tyler Webb","MIL",1,1,9,1,0,0,1,1,1,0,0,0,0,1,1,4,1.9798855781555176,14974
"Total","Yacksel Rios","PIT",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15007
"Total","Kyle Finnegan","WSN",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15009
"Total","Victor Alcantara","DET",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15028
"Total","Tim Mayza","TOR",1,2,54.00000054,1,0,0,2,2,0,0,0,0,0,1,0.5,1,0.44192540645599365,15042
"Total","Lou Trivino","OAK",2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15043
"Total","Austin Voth","WSN",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15047
"Total","Silvino Bracho","ARI",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15051
"Total","Yency Almonte","2 Tms",3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15068
"Total","Hunter Wood","CLE",1,2,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0.779950886964798,15091
"Total","Ben Heller","NYY",1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,2,1.2381021976470947,15100
"Total","Luke Farrell","CHC",1,2,27.00000027,1,0,0,1,1,0,0,0,0,0,0.5,0.5,0.5,0.44192540645599365,15101
"Total","Kevin McCarthy","KCR",1,2,54.00000054,1,0,0,2,2,0,0,0,0,0,0.5,0.5,0.5,0.4383344054222107,15240
"Total","Shane Carle","ATL",1,2,0,1,0,0,0,0,0,0,0,0,1,0.5,0.5,0.5,0.4397653639316559,15258
"Total","Keynan Middleton","CHW",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15264
"Total","Adam Cimber","TOR",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15288
"Total","Austin Pruitt","TBR",1,1,54.00000054,1,0,0,2,2,0,0,0,0,0,1,1,1,0.8766688108444214,15290
"Total","Donnie Hart","BAL",1,2,0,1,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.43922707438468933,15306
"Total","Mike Mayers","STL",1,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,15451
"Total","Lucas Giolito","WSN",1,1,27.00000027,0,0,0,1,1,0,0,0,0,0,0,0,0,0,15474
"Total","Eric Yardley","MIL",1,1,18,1,1,0,2,2,0,0,0,0,0,1,1,2,1.2416465282440186,15538
"Total","Chad Green","TOR",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15552
"Total","Nick Wittgren","MIA",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15594
"Total","Phillips Valdez","BOS",1,1,9,1,1,0,1,1,0,0,0,0,0,1,1,2,1.261476993560791,15605
"Total","Miguel Castro","2 Tms",4,4,6.74999997,0,0,0,1,1,0,1,0,0,0,0,0.25,0,0.17292913794517517,15684
"Total","Joe Jimenez","DET",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15761
"Total","Paul Fry","BAL",5,5,10.80000004,1,0,0,4,2,0,0,0,0,0,0.2,0.2,0.2,0.17590614557266235,15832
"Total","Adam Plutko","BAL",2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15846
"Total","Stephen Tarpley","MIA",1,1,27.00000027,0,0,0,1,1,0,0,0,0,0,0,0,0,0,15859
"Total","Sean Manaea","SFG",1,1,27.00000027,0,0,0,1,1,0,0,0,0,0,0,0,0,0,15873
"Total","Odrisamer Despaigne","SDP",1,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,16017
"Total","John Curtiss","MIL",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16128
"Total","Justin Shafer","TOR",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16132
"Total","Jace Fry","CHW",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16159
"Total","Justin Anderson","LAA",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16201
"Total","Tejay Antone","CIN",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16233
"Total","Aaron Bummer","CHW",4,6,0,4,1,0,0,0,0,0,0,0,1,0.666666666,0.666666666,0.833333333,0.6464070379734039,16258
"Total","Sam Howard","PIT",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16265
"Total","Sam Clay","WSN",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16279
"Total","Ryan Borucki","PIT",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16350
"Total","Brad Wieck","SDP",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16390
"Total","Yonny Chirinos","TBR",1,1,27.00000027,0,0,0,1,1,0,0,0,0,0,0,0,0,0,16401
"Total","Victor Gonzalez","LAD",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16408
"Total","Brent Honeywell","SDP",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16466
"Total","Dan Altavilla","SEA",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16507
"Total","Jonathan Holder","NYY",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16588
"Total","Bryan Abreu","HOU",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16609
"Total","Brock Stewart","MIN",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16727
"Total","Josh James","HOU",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16794
"Total","Tim Hill","2 Tms",5,8,16.20000006,2,0,0,4,3,0,2,0,0,2,0.333333333,0.5,0.333333333,0.39320769906044006,16814
"Total","Greg Mahle","LAA",1,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,16877
"Total","Touki Toussaint","CHW",1,1,27.00000027,0,0,0,1,1,0,0,0,0,0,0,0,0,0,16929
"Total","Trevor Williams","NYM",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16977
"Total","Tanner Banks","CHW",1,1,13.49999993,0,0,0,1,1,0,0,0,0,0,0,0,0,0,16990
"Total","Sean Reid-Foley","NYM",1,1,27.00000027,0,0,0,1,1,0,0,0,0,0,0,0,0,0,17034
"Total","Austin Davis","PIT",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17117
"Total","Austin Brice","CIN",1,1,9,1,0,0,1,1,0,0,0,0,0,1,1,1,0.8766688108444214,17237
"Total","Justin Steele","CHC",1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.8790553212165833,17312
"Total","Edgar Santana","PIT",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17355
"Total","Josh Taylor","KCR",2,1,27,1,1,0,3,3,0,0,0,0,0,1,1,2,1.2437623739242554,17359
"Total","Brett Martin","TEX",1,2,36,2,0,0,4,4,0,0,0,0,0,1,1,1,0.8790553212165833,17369
"Total","Jeff Hoffman","PHI",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17432
"Total","Jonathan Hernandez","TEX",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17464
"Total","Genesis Cabrera","STL",1,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,17490
"Total","Tanner Scott","BAL",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17586
"Total","Cristian Javier","HOU",1,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,17606
"Total","Tanner Rainey","CIN",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17610
"Total","Taylor Clarke","KCR",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17611
"Total","Justin Lawrence","COL",1,1,27.00000027,0,0,0,1,1,0,0,0,0,0,0,0,0,0,17639
"Total","Jeffrey Springs","BOS",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17677
"Total","Jose Cuas","KCR",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17701
"Total","Trevor Megill","MIL",1,1,27.00000027,0,0,0,1,1,0,0,0,0,0,0,0,0,0,17722
"Total","Evan Phillips","2 Tms",3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17734
"Total","Tyler Alexander","DET",1,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,17735
"Total","Drew Smith","NYM",1,1,9,1,1,0,2,1,0,0,0,0,0,1,1,2,1.2437623739242554,17755
"Total","Jake Brentz","KCR",1,1,13.49999993,0,0,0,1,1,0,0,0,0,0,0,0,0,0,17783
"Total","Dillon Tate","BAL",2,4,13.50000014,2,0,0,1,1,0,0,0,0,1,0.666666666,0.5,0.666666666,0.43716564774513245,17796
"Total","Ian Gibaut","CIN",1,1,54.00000054,1,1,0,2,2,0,0,0,0,0,1,1,2,1.261476993560791,17871
"Total","Nestor Cortes","BAL",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17874
"Total","Dennis Santana","TEX",1,0,9,0,0,0,2,1,0,0,0,0,0,0,0,0,0,17878
"Total","Tyler Gilbert","ARI",1,1,18,1,1,0,2,2,0,0,0,0,0,1,1,2,1.2437623739242554,17964
"Total","Phil Maton","HOU",2,2,9,0,0,0,1,1,0,0,0,0,1,0,0,0,0,18064
"Total","Anthony Misiewicz","SEA",1,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,18152
"Total","Tyler Kinley","2 Tms",3,2,13.50000014,0,0,0,1,1,0,0,0,0,2,0,0,0,0,18297
"Total","Andrew Suarez","SFG",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18300
"Total","Josh Sborz","TEX",1,0,18,0,0,0,2,2,0,0,0,0,0,0,0,0,0,18323
"Total","Josh Staumont","KCR",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18335
"Total","Nick Anderson","MIA",1,2,0,1,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.43480363488197327,18337
"Total","Jaime Barria","LAA",1,1,9,1,1,0,2,1,0,0,0,0,0,1,1,2,1.2437623739242554,18356
"Total","Enyel De Los Santos","CLE",1,1,18,1,0,0,2,2,0,0,0,0,0,1,1,1,0.8825362920761108,18403
"Total","Junior Fernandez","STL",1,1,18,1,0,0,2,2,0,0,0,0,0,1,1,1,0.8825258016586304,18496
"Total","Freddy Peralta","MIL",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18679
"Total","Dillon Peters","PIT",1,1,9,0,0,0,1,1,0,1,0,0,0,0,1,0,0.6887439489364624,18790
"Total","Drew Steckenrider","SEA",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18806
"Total","Kirby Snead","OAK",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19179
"Total","Caleb Baragar","SFG",1,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,19231
"Total","Cole Irvin","BAL",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19244
"Total","Jacob Webb","LAA",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19274
"Total","Edgar Garcia","MIN",1,1,13.49999993,0,0,0,1,1,0,0,0,0,0,0,0,0,0,19276
"Total","Trevor Richards","2 Tms",2,0,27,0,0,0,3,3,0,0,0,0,0,0,0,0,0,19309
"Total","Cal Quantrill","CLE",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19312
"Total","Colin Poche","TBR",2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,19403
"Total","Michael Rucker","CHC",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19454
"Total","Jimmy Lambert","CHW",1,2,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0,0.3443719744682312,19541
"Total","Geoff Hartlieb","PIT",2,3,36,0,0,0,5,4,0,2,0,0,0,0,0.666666666,0,0.46303526560465497,19558
"Total","Jordan Hicks","STL",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19618
"Total","Matt Foster","CHW",2,4,0,2,0,0,0,0,0,0,0,0,2,0.5,0.5,0.5,0.44072653353214264,19647
"Total","Jonathan Loaisiga","NYY",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19753
"Total","Will Vest","DET",1,1,18,1,0,0,2,2,1,0,0,0,0,1,1,4,2.004096031188965,19769
"Total","Bryan Baker","BAL",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19804
"Total","Daniel Castano","MIA",1,1,27,1,0,1,3,3,0,0,0,0,0,1,1,3,1.5688657760620117,19805
"Total","David McKay","TBR",1,1,18,1,0,0,2,2,0,0,0,0,0,1,1,1,0.8838508129119873,19814
"Total","Michael King","NYY",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19853
"Total","Tucker Davidson","LAA",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19871
"Total","Kevin Ginkel","ARI",1,1,9,1,0,0,1,1,0,0,0,0,0,1,1,1,0.8838508129119873,19876
"Total","Jesus Luzardo","OAK",1,3,54.00000054,1,0,0,2,2,0,1,0,0,0,0.5,0.666666666,0.5,0.5271123647689819,19959
"Total","Rico Garcia","SFG",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20023
"Total","Nick Nelson","2 Tms",2,3,54.00000054,1,0,0,3,2,0,0,0,0,0,0.333333333,0.333333333,0.333333333,0.29417526721954346,20153
"Total","Garrett Whitlock","BOS",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20191
"Total","Anthony Kay","TOR",2,2,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,20387
"Total","Jovani Moran","MIN",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20422
"Total","Kyle Nelson","ARI",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20515
"Total","Nick Sandlin","CLE",1,2,0,1,0,0,0,0,0,0,0,0,1,0.5,0.5,0.5,0.44192540645599365,20517
"Total","Kutter Crawford","BOS",1,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,20531
"Total","Edwin Uceta","ARI",1,1,18,1,1,0,2,2,0,0,0,0,0,1,1,2,1.261476993560791,20539
"Total","Eduard Bazardo","BOS",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20997
"Total","Francisco Perez","CLE",1,1,27.00000027,0,0,0,1,1,0,0,0,0,0,0,0,0,0,21018
"Total","Seth Martinez","HOU",1,1,27.00000027,0,0,0,1,1,0,0,0,0,0,0,0,0,0,21045
"Total","Brooks Kriske","NYY",1,0,18,0,0,0,2,2,0,0,0,0,0,0,0,0,0,21189
"Total","John King","TEX",1,2,0,1,1,0,0,0,0,0,0,0,1,0.5,0.5,1,0.6208232641220093,22051
"Total","Kyle Tyler","LAA",1,1,27.00000027,0,0,0,1,1,0,0,0,0,0,0,0,0,0,22092
"Total","Jeremiah Estrada","CHC",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22210
"Total","Joe Barlow","TEX",1,2,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0,0.34585827589035034,22296
"Total","Josh Winckowski","BOS",3,5,13.50000003,2,0,0,2,2,0,0,0,0,0,0.4,0.4,0.4,0.3530145168304443,22387
"Total","Carlos Hernandez","KCR",2,2,54.00000054,1,0,0,2,2,0,0,0,0,0,0.5,0.5,0.5,0.4412681460380554,22713
"Total","Roansy Contreras","PIT",1,1,9,1,1,0,1,1,0,0,0,0,0,1,1,2,1.2437623739242554,22810
"Total","Codi Heuer","CHW",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23293
"Total","Ron Marinaccio","NYY",1,2,0,1,0,0,0,0,0,0,0,0,1,0.5,0.5,0.5,0.4412681460380554,23488
"Total","Jonathan Stiever","CHW",1,1,18,1,0,0,2,2,0,0,0,0,0,1,1,1,0.8790553212165833,24584
"Total","Joey Gerber","SEA",1,2,0,1,0,0,0,0,0,0,0,0,0,1,0.5,1,0.4412629008293152,24591
"Total","Frank German","BOS",1,1,18,1,0,0,2,2,0,0,0,0,0,1,1,1,0.8838508129119873,24750
"Total","Andrew Wantz","LAA",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,24933
"Total","Alex Vesia","LAD",1,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,25007
"Total","Garrett Hill","DET",1,2,54.00000054,0,0,0,2,2,0,0,0,1,0,0,0.5,0,0.36010637879371643,25097
"Total","Abner Uribe","MIL",1,1,27.00000027,0,0,0,1,1,0,0,0,0,0,0,0,0,0,25327
"Total","Andre Pallante","STL",1,1,9,1,1,0,1,1,0,0,0,0,0,1,1,2,1.261476993560791,26108
"Total","Caleb Kilian","CHC",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26213
"Total","Bryan Hoeing","MIA",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26304
"Total","Garrett Crochet","CHW",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27463
"Total","Hirokazu Sawamura","BOS",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27515
"Total","Victor Mederos","LAA",1,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,31533